Source,Target,Type,Id,Label,timeset,Weight
15046,116046,Directed,12782,,,1
15050,488,Directed,9945,,,1
15106,2330,Directed,9951,,,1
15106,14721,Directed,9952,,,1
15106,149739,Directed,13660,,,1
15184,15183,Directed,9958,,,1
15184,15184,Directed,9959,,,1
15184,151,Directed,9960,,,1
15245,15245,Directed,9956,,,5
15303,15303,Directed,9966,,,7
15323,15323,Directed,10237,,,12
15465,15465,Directed,11881,,,1
15599,15599,Directed,9963,,,1
15730,48,Directed,9967,,,1
15730,1498,Directed,9972,,,1
15730,15730,Directed,9976,,,2
15730,1272,Directed,10224,,,1
15730,21129,Directed,10225,,,1
15798,1490,Directed,9975,,,1
15798,43,Directed,12424,,,2
15798,15798,Directed,13538,,,1
15859,858,Directed,13385,,,2
15984,15311,Directed,9979,,,1
15984,119,Directed,9980,,,1
15984,1251,Directed,9981,,,1
15984,26585,Directed,12024,,,1
16270,431,Directed,9988,,,1
16270,119,Directed,9989,,,2
16295,25625,Directed,10334,,,1
16295,26619,Directed,10349,,,4
16295,12474,Directed,10624,,,1
16295,79186,Directed,13267,,,1
16295,39,Directed,13268,,,1
16326,119,Directed,10611,,,1
16326,5090,Directed,11026,,,1
16326,16326,Directed,11027,,,1
16529,16529,Directed,11644,,,5
16594,46815,Directed,10869,,,1
16594,20,Directed,10917,,,1
16594,2504,Directed,12041,,,1
16594,106072,Directed,12501,,,2
16594,106073,Directed,12502,,,2
16594,16594,Directed,13243,,,1
16594,103670,Directed,13989,,,1
16600,982,Directed,10730,,,1
16600,9595,Directed,11127,,,1
16600,1865,Directed,11318,,,2
16600,11791,Directed,12205,,,1
16707,10492,Directed,12516,,,1
16788,175,Directed,10059,,,1
16788,6157,Directed,10179,,,1
16788,16788,Directed,11076,,,7
16822,1012,Directed,10002,,,10
16822,3119,Directed,10003,,,1
16822,43689,Directed,10819,,,1
16822,217,Directed,11805,,,1
16822,2334,Directed,12121,,,1
16822,8115,Directed,12352,,,1
16822,44677,Directed,12875,,,1
16822,16822,Directed,12876,,,1
16822,1843,Directed,13217,,,1
16822,31351,Directed,13232,,,1
16822,31352,Directed,13233,,,1
16822,255,Directed,13901,,,1
16822,294,Directed,13902,,,1
16835,16835,Directed,10125,,,2
16835,127885,Directed,13458,,,1
16835,36258,Directed,13459,,,1
17000,17000,Directed,10007,,,6
17144,17144,Directed,11067,,,3
17231,14404,Directed,10811,,,11
17231,17231,Directed,11245,,,4
17319,10492,Directed,10015,,,3
17324,12346,Directed,10016,,,66
17324,17325,Directed,10017,,,66
17324,17326,Directed,10018,,,66
17324,17327,Directed,10019,,,66
17324,17328,Directed,10020,,,66
17324,17329,Directed,10021,,,66
17324,17324,Directed,10022,,,21
17324,17331,Directed,10038,,,20
17324,17332,Directed,10041,,,18
17325,17324,Directed,10085,,,7
17325,12346,Directed,10086,,,20
17325,17325,Directed,10087,,,20
17325,17326,Directed,10088,,,20
17325,17327,Directed,10089,,,20
17325,17328,Directed,10090,,,20
17325,17329,Directed,10091,,,20
17325,17331,Directed,10092,,,7
17325,17332,Directed,10093,,,6
17325,78838,Directed,12033,,,1
17326,17324,Directed,10096,,,7
17326,12346,Directed,10097,,,20
17326,17325,Directed,10098,,,20
17326,17326,Directed,10099,,,20
17326,17327,Directed,10100,,,20
17326,17328,Directed,10101,,,20
17326,17329,Directed,10102,,,20
17326,17331,Directed,10103,,,7
17326,17332,Directed,10104,,,6
17327,17324,Directed,10049,,,7
17327,12346,Directed,10050,,,20
17327,17325,Directed,10051,,,20
17327,17326,Directed,10052,,,20
17327,17327,Directed,10053,,,20
17327,17328,Directed,10054,,,20
17327,17329,Directed,10055,,,20
17327,17331,Directed,10056,,,7
17327,17332,Directed,10057,,,6
17328,17324,Directed,10114,,,6
17328,12346,Directed,10115,,,18
17328,17325,Directed,10116,,,18
17328,17326,Directed,10117,,,18
17328,17327,Directed,10118,,,18
17328,17328,Directed,10119,,,18
17328,17329,Directed,10120,,,18
17328,17331,Directed,10121,,,7
17328,17332,Directed,10122,,,5
17329,17324,Directed,10076,,,7
17329,12346,Directed,10077,,,20
17329,17325,Directed,10078,,,20
17329,17326,Directed,10079,,,20
17329,17327,Directed,10080,,,20
17329,17328,Directed,10081,,,20
17329,17329,Directed,10082,,,20
17329,17331,Directed,10083,,,7
17329,17332,Directed,10084,,,6
17329,78838,Directed,11887,,,2
17331,17324,Directed,10023,,,7
17331,12346,Directed,10024,,,34
17331,17325,Directed,10025,,,34
17331,17326,Directed,10026,,,34
17331,17327,Directed,10027,,,34
17331,17328,Directed,10028,,,34
17331,17329,Directed,10029,,,34
17331,17331,Directed,10037,,,14
17331,17332,Directed,10042,,,6
17332,17324,Directed,10030,,,7
17332,12346,Directed,10031,,,32
17332,17325,Directed,10032,,,32
17332,17326,Directed,10033,,,32
17332,17327,Directed,10034,,,32
17332,17328,Directed,10035,,,32
17332,17329,Directed,10036,,,32
17332,17331,Directed,10039,,,7
17332,17332,Directed,10040,,,12
17353,4111,Directed,10045,,,3
17353,175,Directed,10109,,,7
17353,1658,Directed,11230,,,1
17353,119,Directed,11231,,,1
17353,1659,Directed,11232,,,1
17353,944,Directed,11305,,,1
17353,46512,Directed,12207,,,1
17353,17353,Directed,12208,,,5
17353,7004,Directed,12449,,,2
17353,11317,Directed,13525,,,1
17353,1597,Directed,13823,,,1
17432,175,Directed,10060,,,1
17432,1142,Directed,10369,,,1
17432,48165,Directed,10983,,,1
17432,5955,Directed,11810,,,2
17432,17432,Directed,11850,,,2
17432,53141,Directed,12603,,,1
17432,341,Directed,13260,,,1
17590,14292,Directed,10105,,,1
17590,119,Directed,10181,,,1
17590,19734,Directed,11743,,,2
17590,5027,Directed,12018,,,2
17604,14825,Directed,12693,,,1
17604,12474,Directed,13822,,,2
17723,1604,Directed,10111,,,3
17723,2281,Directed,11386,,,1
17723,3119,Directed,11827,,,1
17723,853,Directed,11844,,,2
17851,17851,Directed,10113,,,3
18476,18477,Directed,10132,,,1
18476,18478,Directed,10133,,,1
18476,131,Directed,10134,,,1
18526,1012,Directed,13738,,,1
18526,36057,Directed,13888,,,1
18526,18526,Directed,13903,,,1
18526,175,Directed,13904,,,1
18607,1012,Directed,10136,,,1
18607,43288,Directed,11252,,,1
18706,18321,Directed,10142,,,2
18706,1012,Directed,10212,,,1
18706,724,Directed,10327,,,1
18706,48,Directed,11083,,,1
18706,8115,Directed,11217,,,1
18706,114536,Directed,12713,,,1
18706,22578,Directed,13240,,,1
18706,1255,Directed,14065,,,1
18712,1652,Directed,10143,,,2
18712,13346,Directed,10861,,,2
18767,39,Directed,11573,,,1
18767,413,Directed,12456,,,1
18767,151,Directed,12457,,,1
18767,43,Directed,13509,,,1
18802,18802,Directed,10231,,,4
18802,1604,Directed,10427,,,3
18802,3119,Directed,10529,,,1
18802,34603,Directed,11145,,,1
18802,944,Directed,11393,,,5
18802,341,Directed,11394,,,6
18802,22023,Directed,11401,,,2
18802,1194,Directed,11441,,,4
18802,119,Directed,11442,,,2
18802,3924,Directed,11900,,,1
18802,96783,Directed,12245,,,1
18802,1865,Directed,12246,,,1
18802,2752,Directed,12403,,,1
18802,6081,Directed,12724,,,1
18830,18831,Directed,10149,,,2
18831,18830,Directed,10156,,,2
18831,18831,Directed,10157,,,2
18924,6081,Directed,10786,,,1
18924,1652,Directed,10787,,,1
18924,119,Directed,10886,,,1
18924,2836,Directed,10887,,,1
18924,18924,Directed,12422,,,1
18924,1865,Directed,13154,,,1
18924,7828,Directed,13182,,,1
18924,21,Directed,13183,,,1
18968,43,Directed,10154,,,1
18968,151,Directed,11060,,,1
18968,119,Directed,11061,,,1
18968,18968,Directed,11062,,,1
19274,119,Directed,10167,,,1
19274,488,Directed,10168,,,1
19274,19274,Directed,13616,,,1
19279,39,Directed,11084,,,1
19310,15211,Directed,10172,,,1
19310,18658,Directed,10173,,,1
19458,1595,Directed,11991,,,1
19547,1272,Directed,11262,,,1
19547,1843,Directed,11263,,,1
19547,31351,Directed,13170,,,1
19547,31352,Directed,13171,,,1
19547,413,Directed,13172,,,1
19584,19584,Directed,12474,,,5
19584,119068,Directed,12927,,,2
19584,12178,Directed,13332,,,1
19584,119,Directed,13333,,,1
19584,112723,Directed,13334,,,2
19584,43,Directed,13335,,,1
19629,19629,Directed,10262,,,3
19629,1490,Directed,10346,,,1
19629,1826,Directed,10347,,,1
19675,19675,Directed,10183,,,1
19675,119,Directed,10215,,,1
19734,12407,Directed,11654,,,1
19734,1652,Directed,11655,,,1
19837,19837,Directed,10675,,,1
19852,1596,Directed,10192,,,3
19852,217,Directed,10950,,,1
19891,8116,Directed,10859,,,3
19891,32143,Directed,11210,,,1
19891,3400,Directed,11436,,,2
19891,8114,Directed,12160,,,1
19891,119,Directed,12161,,,1
19891,3119,Directed,12162,,,1
19891,8117,Directed,12163,,,1
19891,8115,Directed,12497,,,1
19891,19891,Directed,12498,,,1
19891,982,Directed,12512,,,1
19903,119,Directed,11927,,,1
19903,19903,Directed,12341,,,26
20377,9235,Directed,10264,,,1
20878,1012,Directed,10216,,,4
20878,20878,Directed,10217,,,3
20878,3771,Directed,10820,,,1
20968,20968,Directed,11372,,,5
20968,84253,Directed,11967,,,5
21145,1012,Directed,10234,,,2
21145,46854,Directed,13215,,,1
21145,127877,Directed,13216,,,1
21209,48,Directed,10239,,,4
21209,26064,Directed,10575,,,1
21209,119,Directed,10576,,,5
21209,3400,Directed,12148,,,2
21209,8114,Directed,12183,,,1
21209,3119,Directed,12184,,,4
21209,8117,Directed,12185,,,2
21209,1255,Directed,12392,,,2
21209,10082,Directed,12493,,,1
21209,1012,Directed,12794,,,1
21209,6081,Directed,12795,,,1
21209,118387,Directed,12877,,,2
21209,21209,Directed,12900,,,14
21209,2758,Directed,12901,,,1
21209,16669,Directed,13019,,,1
21209,19547,Directed,13020,,,1
21209,2334,Directed,13242,,,1
21209,3150,Directed,13337,,,1
21209,112723,Directed,13499,,,1
21209,24806,Directed,13827,,,1
21236,21236,Directed,10469,,,4
21236,29925,Directed,10652,,,2
21334,48,Directed,10242,,,2
21334,8114,Directed,10764,,,6
21334,3119,Directed,10937,,,3
21334,8115,Directed,10938,,,2
21334,8116,Directed,10939,,,2
21334,8117,Directed,10940,,,3
21334,76901,Directed,11895,,,1
21334,79026,Directed,11896,,,1
21334,119,Directed,12192,,,1
21334,21209,Directed,12890,,,4
21334,118387,Directed,12891,,,1
21334,2758,Directed,12892,,,1
21334,125327,Directed,13952,,,1
21334,21334,Directed,13953,,,1
21334,94935,Directed,13954,,,1
21334,26931,Directed,13955,,,1
21565,19310,Directed,10247,,,1
21565,15211,Directed,10248,,,1
21565,18658,Directed,10249,,,1
21565,32721,Directed,11656,,,1
21582,21582,Directed,10527,,,1
21582,21209,Directed,13739,,,2
21874,82606,Directed,11955,,,1
21874,100311,Directed,12364,,,2
21874,3920,Directed,12990,,,1
22023,1604,Directed,10704,,,3
22023,4935,Directed,11395,,,1
22023,341,Directed,11396,,,2
22023,944,Directed,11397,,,3
22023,18802,Directed,11398,,,4
22023,1194,Directed,11443,,,1
22023,3354,Directed,11684,,,2
22023,22023,Directed,13262,,,4
22578,22559,Directed,10271,,,1
22578,119,Directed,10276,,,11
22578,851,Directed,10277,,,10
22578,22901,Directed,10278,,,5
22578,22578,Directed,10279,,,3
22578,13760,Directed,10288,,,2
22578,23008,Directed,10450,,,3
22578,27592,Directed,10509,,,1
22578,63801,Directed,11487,,,1
22578,23253,Directed,12434,,,1
22578,9458,Directed,12435,,,1
22578,93350,Directed,12536,,,1
22578,4569,Directed,12950,,,1
22578,2482,Directed,13623,,,1
22578,38541,Directed,13796,,,4
22578,413,Directed,13798,,,2
22578,151,Directed,13799,,,2
22645,22645,Directed,12005,,,1
22789,25104,Directed,11785,,,6
22795,22795,Directed,10681,,,2
22795,48877,Directed,11161,,,4
22795,28401,Directed,12518,,,2
22810,1652,Directed,10273,,,1
22810,22810,Directed,11238,,,44
22810,1255,Directed,12377,,,1
22856,1858,Directed,10318,,,12
22856,11352,Directed,10422,,,1
22856,17205,Directed,10423,,,1
22856,22856,Directed,11812,,,1
22856,39,Directed,13636,,,1
22901,785,Directed,10633,,,1
22901,119,Directed,10634,,,1
22901,28817,Directed,10635,,,1
22901,217,Directed,10636,,,1
22901,175,Directed,10637,,,1
23005,23005,Directed,11962,,,1
23005,96871,Directed,12249,,,3
23005,119,Directed,12250,,,3
23008,119,Directed,10280,,,8
23008,851,Directed,10281,,,4
23008,22901,Directed,10282,,,4
23008,22578,Directed,10283,,,4
23008,39,Directed,10771,,,4
23008,8528,Directed,10772,,,4
23008,63801,Directed,11420,,,3
23008,93350,Directed,12526,,,4
23114,785,Directed,12634,,,2
23114,119,Directed,13168,,,1
23236,23236,Directed,10838,,,3
23253,9458,Directed,12429,,,1
23253,119,Directed,13230,,,1
23745,23745,Directed,10297,,,1
24019,1061,Directed,11277,,,6
24019,24019,Directed,11278,,,6
24233,488,Directed,10343,,,1
24233,43,Directed,10344,,,3
24233,2678,Directed,10682,,,3
24233,35622,Directed,10683,,,2
24233,2893,Directed,10696,,,3
24233,24233,Directed,10710,,,1
24233,954,Directed,10893,,,1
24233,119,Directed,10894,,,2
24235,2678,Directed,10303,,,1
24270,8114,Directed,10932,,,3
24270,3119,Directed,10933,,,3
24270,8115,Directed,10934,,,2
24270,8116,Directed,10935,,,2
24270,8117,Directed,10936,,,3
24270,119,Directed,12159,,,1
24407,43,Directed,10304,,,1
24407,53141,Directed,11878,,,1
24597,24597,Directed,10309,,,17
24653,180,Directed,10310,,,4
24806,119,Directed,11798,,,1
24806,16669,Directed,13008,,,1
24806,11523,Directed,13329,,,1
24835,119,Directed,10535,,,1
25104,22789,Directed,10322,,,4
25104,25104,Directed,13604,,,4
25107,29826,Directed,10501,,,4
25107,1659,Directed,11248,,,1
25107,119,Directed,11270,,,1
25207,1843,Directed,10324,,,3
25207,19739,Directed,10325,,,3
25207,25207,Directed,10332,,,4
25207,19891,Directed,11188,,,1
25207,119,Directed,13477,,,2
25207,43,Directed,13478,,,2
25207,15282,Directed,13479,,,2
25207,2836,Directed,13486,,,1
25341,227,Directed,10326,,,1
25704,25704,Directed,10335,,,1
26202,15481,Directed,10491,,,1
26543,119,Directed,11504,,,1
26543,431,Directed,11505,,,1
26543,75068,Directed,11698,,,2
26599,26599,Directed,10348,,,33
26599,57774,Directed,11302,,,1
26599,119,Directed,11303,,,1
26599,217,Directed,11304,,,1
26729,927,Directed,10383,,,2
26729,26729,Directed,10384,,,1
26729,43,Directed,10385,,,1
26759,26759,Directed,10365,,,7
26920,26920,Directed,10372,,,1
26920,26921,Directed,10373,,,1
26931,18712,Directed,10371,,,3
26931,8114,Directed,11595,,,4
26931,3119,Directed,11596,,,1
26931,8117,Directed,11597,,,1
26931,8115,Directed,11598,,,1
26931,8116,Directed,11599,,,1
26931,10938,Directed,11861,,,1
26931,3929,Directed,11862,,,1
26931,76901,Directed,11898,,,1
26931,79026,Directed,11899,,,1
26931,8607,Directed,12622,,,1
26931,125327,Directed,13091,,,2
26931,7329,Directed,13092,,,1
26931,46720,Directed,13093,,,2
26931,56967,Directed,13094,,,1
26931,47686,Directed,13657,,,1
26931,21209,Directed,13925,,,1
26931,21334,Directed,13926,,,1
26931,94935,Directed,13927,,,1
26931,26931,Directed,13928,,,1
27000,3119,Directed,10374,,,2
27000,853,Directed,10375,,,2
27000,12532,Directed,10511,,,1
27000,1604,Directed,10671,,,1
27000,34603,Directed,10725,,,1
27000,151,Directed,10726,,,1
27000,3467,Directed,11031,,,1
27000,1597,Directed,11651,,,1
27000,6763,Directed,11719,,,3
27000,36057,Directed,11947,,,4
27000,51699,Directed,11948,,,1
27000,53746,Directed,12702,,,1
27000,103670,Directed,13978,,,1
27182,12670,Directed,11992,,,1
27182,12678,Directed,11993,,,1
27182,12671,Directed,11994,,,1
27258,27258,Directed,10421,,,1
27360,27360,Directed,10411,,,2
27392,119,Directed,10402,,,1
27392,18510,Directed,10403,,,1
27418,27418,Directed,10408,,,30
27418,151,Directed,10901,,,1
27418,119,Directed,10902,,,8
27418,431,Directed,11331,,,1
27454,27454,Directed,10957,,,2
27454,119,Directed,11418,,,1
27572,1012,Directed,10412,,,1
27572,27572,Directed,11107,,,4
27572,1255,Directed,12391,,,1
27578,119,Directed,10413,,,6
27591,27592,Directed,10415,,,1
27592,27591,Directed,10416,,,1
27592,27592,Directed,10417,,,1
27619,27591,Directed,10418,,,1
27619,27592,Directed,10419,,,1
27793,27793,Directed,12036,,,1
27793,119,Directed,12796,,,1
27842,3467,Directed,11070,,,2
27842,12407,Directed,11071,,,2
27842,119,Directed,13873,,,1
27978,27978,Directed,10452,,,8
28080,15840,Directed,11199,,,4
28080,119,Directed,11200,,,7
28080,413,Directed,12044,,,4
28080,150478,Directed,13694,,,1
28216,10492,Directed,11549,,,5
28216,69692,Directed,13776,,,1
28216,110684,Directed,13777,,,1
28222,1459,Directed,10454,,,1
28222,30,Directed,10455,,,1
28328,1659,Directed,10456,,,6
28328,861,Directed,11136,,,1
28328,119,Directed,11137,,,1
28328,28328,Directed,12414,,,1
28328,93350,Directed,13180,,,4
28328,39,Directed,13181,,,4
28401,22795,Directed,12354,,,1
28403,58634,Directed,11381,,,1
28459,488,Directed,10567,,,1
28459,785,Directed,12975,,,1
28969,29228,Directed,10854,,,1
28982,28983,Directed,10478,,,25
28982,28982,Directed,10506,,,27
28983,28982,Directed,12048,,,1
28983,28983,Directed,12049,,,1
29071,12670,Directed,10483,,,45
29071,13795,Directed,10484,,,7
29071,12671,Directed,10585,,,2
29071,13035,Directed,10750,,,6
29071,12810,Directed,11051,,,7
29071,27182,Directed,11138,,,2
29071,12678,Directed,11182,,,8
29071,29071,Directed,11197,,,12
29071,32403,Directed,11227,,,3
29071,71185,Directed,11607,,,2
29071,12811,Directed,12274,,,3
29163,43,Directed,10485,,,1
29163,5273,Directed,10486,,,1
29163,12532,Directed,10487,,,1
29163,175,Directed,13416,,,1
29163,29163,Directed,13516,,,25
29163,119,Directed,13517,,,25
29228,28969,Directed,10490,,,13
29228,25704,Directed,10551,,,3
29435,29435,Directed,10493,,,36
29435,119,Directed,12812,,,4
29435,25811,Directed,13960,,,22
29461,29461,Directed,10495,,,19
29461,2354,Directed,13554,,,5
29826,25107,Directed,10500,,,9
29826,29826,Directed,10505,,,5
29826,1659,Directed,11249,,,1
29826,119,Directed,11271,,,1
29826,72841,Directed,11647,,,4
29826,43,Directed,11649,,,1
29925,21236,Directed,10503,,,2
29925,29925,Directed,10504,,,2
30112,1241,Directed,10507,,,3
30112,205,Directed,10515,,,1
30112,2221,Directed,10523,,,1
30112,1549,Directed,10524,,,9
30112,120,Directed,10525,,,3
30112,43,Directed,10526,,,12
30112,25004,Directed,10537,,,2
30112,374,Directed,10538,,,1
30112,27759,Directed,10544,,,1
30112,4043,Directed,10579,,,1
30112,6556,Directed,10580,,,1
30112,32608,Directed,10599,,,1
30112,32609,Directed,10600,,,1
30112,442,Directed,10613,,,1
30112,12227,Directed,10757,,,1
30112,30112,Directed,10788,,,8
30112,119,Directed,11693,,,4
30112,96210,Directed,12460,,,1
30112,174,Directed,12461,,,9
30112,38817,Directed,12462,,,1
30112,1597,Directed,12623,,,1
30112,14809,Directed,12868,,,1
30112,14795,Directed,12869,,,1
30112,118399,Directed,12871,,,2
30112,3914,Directed,13153,,,1
30112,125748,Directed,13360,,,1
30112,175,Directed,13361,,,1
30112,3467,Directed,13362,,,1
30112,112754,Directed,13488,,,6
30112,27000,Directed,13972,,,1
30220,30220,Directed,10516,,,2
30220,43,Directed,10517,,,2
30225,30225,Directed,10518,,,2
30225,58992,Directed,11267,,,1
30415,30415,Directed,10541,,,3
30468,12178,Directed,12116,,,1
30468,119,Directed,12117,,,1
30873,413,Directed,10539,,,1
30970,30970,Directed,10556,,,2
31050,2620,Directed,10545,,,3
31050,44889,Directed,10824,,,3
31050,25186,Directed,10825,,,2
31050,100540,Directed,12685,,,1
31050,152525,Directed,13718,,,2
31050,152526,Directed,13719,,,2
31050,31050,Directed,13720,,,2
31050,152527,Directed,13721,,,1
31050,80132,Directed,13722,,,2
31050,152528,Directed,13723,,,2
31050,152529,Directed,13724,,,2
31050,152530,Directed,13725,,,1
31050,153411,Directed,13747,,,1
31050,153412,Directed,13748,,,1
31050,152554,Directed,13749,,,1
31050,153413,Directed,13750,,,1
31050,79129,Directed,13751,,,1
31062,119,Directed,10662,,,2
31062,31062,Directed,10672,,,1
31072,30468,Directed,10547,,,1
31072,1459,Directed,10548,,,1
31072,119,Directed,10549,,,1
31072,7089,Directed,12942,,,1
31073,119,Directed,10550,,,1
31073,113456,Directed,12753,,,1
31073,7089,Directed,13121,,,1
31073,31073,Directed,13122,,,1
31152,31153,Directed,10553,,,2
31153,31152,Directed,10569,,,1
31153,31153,Directed,10570,,,1
31351,31352,Directed,10558,,,4
31351,764,Directed,10559,,,1
31351,151,Directed,10560,,,7
31351,119,Directed,10561,,,6
31351,39,Directed,10562,,,3
31351,413,Directed,11316,,,11
31351,63801,Directed,11424,,,1
31351,31351,Directed,11425,,,4
31351,217,Directed,11679,,,1
31351,21064,Directed,11918,,,1
31351,1255,Directed,12344,,,2
31351,9398,Directed,12582,,,4
31351,1012,Directed,12893,,,3
31351,44677,Directed,12894,,,1
31351,16822,Directed,12895,,,2
31351,84987,Directed,13494,,,1
31639,1571,Directed,10670,,,5
31639,1638,Directed,11629,,,1
31639,22559,Directed,12984,,,1
31663,49768,Directed,11018,,,3
31663,49769,Directed,11019,,,2
31663,48500,Directed,11020,,,1
31663,39943,Directed,11021,,,1
31663,151,Directed,11038,,,5
32079,145522,Directed,13602,,,27
32079,145521,Directed,13603,,,18
32079,32079,Directed,13620,,,15
32079,29435,Directed,13965,,,7
32079,25811,Directed,13966,,,6
32403,12670,Directed,10592,,,18
32403,32403,Directed,10593,,,8
32403,12671,Directed,10697,,,3
32403,13035,Directed,10751,,,3
32403,13795,Directed,10833,,,4
32403,12678,Directed,11423,,,2
32403,29071,Directed,11677,,,6
32403,71185,Directed,11701,,,1
32403,12677,Directed,11803,,,1
32608,32609,Directed,10597,,,7
32609,32609,Directed,10639,,,6
32609,32608,Directed,10665,,,1
33547,1591,Directed,10993,,,4
33547,1585,Directed,10994,,,4
33547,1586,Directed,10995,,,1
33547,39786,Directed,10996,,,1
33547,6324,Directed,10997,,,4
33547,33547,Directed,10998,,,4
33547,71401,Directed,11831,,,3
33547,46980,Directed,11832,,,3
33547,7214,Directed,11833,,,3
33547,3743,Directed,11834,,,2
33618,33618,Directed,10753,,,5
33654,43,Directed,10625,,,2
33654,151,Directed,10626,,,1
33654,119,Directed,11500,,,4
33654,1251,Directed,11501,,,1
33654,21,Directed,13135,,,1
33654,1604,Directed,13645,,,1
33654,413,Directed,13772,,,1
33877,33654,Directed,10643,,,2
33877,43,Directed,10644,,,1
33877,151,Directed,10645,,,2
33877,44019,Directed,10804,,,1
33877,43689,Directed,10805,,,1
33877,3400,Directed,11447,,,2
33877,21209,Directed,13740,,,1
33877,413,Directed,13789,,,1
33877,119,Directed,13790,,,1
34043,34044,Directed,10649,,,1
34117,9407,Directed,10650,,,1
34117,34117,Directed,11565,,,2
34132,34132,Directed,11795,,,2
34132,35493,Directed,12948,,,1
34297,119,Directed,12836,,,1
34297,43,Directed,12837,,,1
34603,119,Directed,10658,,,39
34603,413,Directed,10666,,,5
34603,21,Directed,10684,,,13
34603,7828,Directed,10685,,,4
34603,35493,Directed,10692,,,1
34603,9623,Directed,10693,,,4
34603,175,Directed,10718,,,4
34603,1597,Directed,10719,,,1
34603,151,Directed,10724,,,6
34603,34350,Directed,10728,,,1
34603,217,Directed,10729,,,4
34603,1865,Directed,10734,,,11
34603,13770,Directed,10735,,,2
34603,25312,Directed,10736,,,1
34603,4505,Directed,10737,,,1
34603,13346,Directed,10738,,,1
34603,27184,Directed,10756,,,1
34603,39,Directed,10767,,,10
34603,38107,Directed,10768,,,1
34603,39943,Directed,10774,,,2
34603,14913,Directed,10775,,,5
34603,43031,Directed,10828,,,1
34603,43689,Directed,10829,,,1
34603,786,Directed,10830,,,1
34603,3924,Directed,10837,,,2
34603,46498,Directed,10845,,,1
34603,853,Directed,10879,,,1
34603,47124,Directed,10923,,,1
34603,46925,Directed,10924,,,1
34603,48165,Directed,11032,,,2
34603,48453,Directed,11037,,,1
34603,829,Directed,11090,,,1
34603,53267,Directed,11125,,,1
34603,3119,Directed,11126,,,1
34603,4926,Directed,11134,,,1
34603,944,Directed,11142,,,14
34603,1843,Directed,11157,,,1
34603,52868,Directed,11216,,,1
34603,59197,Directed,11268,,,2
34603,59198,Directed,11269,,,2
34603,7069,Directed,11314,,,1
34603,4835,Directed,11333,,,1
34603,3150,Directed,11334,,,1
34603,431,Directed,11407,,,2
34603,61667,Directed,11431,,,1
34603,1826,Directed,11432,,,2
34603,1652,Directed,11488,,,3
34603,982,Directed,11494,,,5
34603,26418,Directed,11516,,,1
34603,1638,Directed,11567,,,1
34603,1061,Directed,11574,,,1
34603,1538,Directed,11665,,,2
34603,22645,Directed,11717,,,1
34603,1500,Directed,11801,,,1
34603,748,Directed,11818,,,1
34603,659,Directed,11939,,,2
34603,14784,Directed,12009,,,1
34603,6360,Directed,12079,,,1
34603,60124,Directed,12137,,,1
34603,1149,Directed,12186,,,1
34603,9458,Directed,12292,,,1
34603,9208,Directed,12299,,,1
34603,96871,Directed,12353,,,1
34603,1284,Directed,12355,,,1
34603,61813,Directed,12363,,,1
34603,12366,Directed,12375,,,1
34603,32721,Directed,12433,,,1
34603,2348,Directed,12510,,,1
34603,78194,Directed,12534,,,1
34603,2804,Directed,12741,,,1
34603,3107,Directed,12874,,,1
34603,103670,Directed,12940,,,1
34603,2334,Directed,12946,,,2
34603,859,Directed,13198,,,1
34603,6081,Directed,13199,,,1
34603,2504,Directed,13489,,,1
34603,1625,Directed,13555,,,3
34616,34617,Directed,10979,,,2
34617,34616,Directed,10659,,,9
34617,34617,Directed,10660,,,9
34617,36903,Directed,10708,,,4
34671,151940,Directed,13702,,,1
34671,43,Directed,13703,,,1
34693,180,Directed,10661,,,3
34693,34693,Directed,10664,,,12
34748,34616,Directed,10667,,,1
35145,38277,Directed,10717,,,1
35145,119,Directed,10758,,,7
35145,46363,Directed,10839,,,1
35145,46855,Directed,10912,,,1
35145,46854,Directed,10913,,,1
35145,6157,Directed,11123,,,1
35145,2836,Directed,11124,,,1
35145,205,Directed,11179,,,1
35145,10161,Directed,11658,,,1
35145,175,Directed,11659,,,1
35145,77757,Directed,11825,,,1
35145,10432,Directed,12286,,,1
35145,18968,Directed,12405,,,1
35145,9623,Directed,12452,,,1
35145,104787,Directed,12593,,,1
35145,55939,Directed,12686,,,1
35145,76192,Directed,13038,,,1
35145,103670,Directed,13292,,,2
35145,48,Directed,13303,,,2
35145,115207,Directed,13304,,,1
35145,141392,Directed,13492,,,1
35145,143372,Directed,13598,,,1
35145,150110,Directed,13681,,,1
35145,150111,Directed,13682,,,1
35145,150112,Directed,13683,,,1
35145,158623,Directed,13980,,,1
35145,158637,Directed,13981,,,1
35145,1012,Directed,13991,,,1
35145,78184,Directed,14014,,,1
35145,1691,Directed,14015,,,1
35145,853,Directed,14035,,,2
35145,49015,Directed,14039,,,2
35145,13156,Directed,14050,,,1
35145,3467,Directed,14051,,,1
35145,17604,Directed,14052,,,1
35145,1597,Directed,14053,,,1
35145,576,Directed,14054,,,1
35145,4926,Directed,14055,,,1
35145,7784,Directed,14056,,,1
35395,59160,Directed,12043,,,2
35395,21,Directed,12335,,,2
35395,35395,Directed,12413,,,1
35527,35527,Directed,10679,,,2
35527,78342,Directed,12620,,,1
35622,24233,Directed,10688,,,1
35622,2678,Directed,10689,,,1
35622,35622,Directed,10690,,,1
