edge,centrality
"('siri', 'raspberrypi')",5.122165627483739e-07
"('siri', 'calendar')",4.6879129401656875e-07
"('siri', 'linux')",4.665420696217141e-07
"('siri', 'ucaas')",4.612165944854874e-07
"('siri', 'vcommerce')",3.7545968108027756e-07
"('siri', 'avtweeps')",3.218492617217937e-07
"('siri', 'ev')",2.9829422149932403e-07
"('siri', 'alexalaughing')",2.820999585415984e-07
"('siri', 'mit')",2.5761179010081505e-07
"('siri', 'fashiontech')",2.4808484173728656e-07
"('siri', 'collaboration')",2.4784702752026977e-07
"('siri', 'cesblackout')",2.356229142034963e-07
"('siri', 'safety')",2.0032291034162142e-07
"('siri', 'api')",1.889358892431629e-07
"('siri', 'indian')",1.6651273094603064e-07
"('siri', 'newtech')",1.5054220520471667e-07
"('siri', 'winterolympics')",1.4250228237884947e-07
"('siri', 'technologies')",1.3847376288948268e-07
"('siri', 'qualcomm')",1.3443822371139461e-07
"('siri', 'smartlock')",1.290165139245336e-07
"('siri', 'highered')",1.0668572168468618e-07
"('siri', 'voiceactivated')",1.0012517305735364e-07
"('alexa', 'siri')",0.0
"('ai', 'siri')",0.0
"('halloween', 'siri')",0.0
"('iot', 'siri')",0.0
"('speaker', 'siri')",0.0
"('amazon', 'siri')",0.0
"('siri', 'virtualassistant')",0.0
"('siri', 'echo')",0.0
"('siri', 'smartphones')",0.0
"('siri', 'mobileapp')",0.0
"('siri', 'autism')",0.0
"('siri', 'autismawareness')",0.0
"('siri', 'google')",0.0
"('siri', 'siriouslysusan')",0.0
"('siri', 'boston')",0.0
"('siri', 'howto')",0.0
"('siri', 'amazonecho')",0.0
"('siri', 'cortana')",0.0
"('siri', 'apple')",0.0
"('siri', 'tech')",0.0
"('siri', 'dementia')",0.0
"('siri', 'alzheimers')",0.0
"('siri', 'lol')",0.0
"('siri', 'iphone')",0.0
"('siri', 'mood')",0.0
"('siri', 'makeup')",0.0
"('siri', 'tbt')",0.0
"('siri', 'homepod')",0.0
"('siri', 'smarthome')",0.0
"('siri', 'spotify')",0.0
"('siri', 'text')",0.0
"('siri', 'mom')",0.0
"('siri', 'flashlight')",0.0
"('siri', 'app')",0.0
"('siri', 'sleep')",0.0
"('siri', 'bixby')",0.0
"('siri', 'googleassistant')",0.0
"('siri', 'voice')",0.0
"('siri', 'siriismyfriend')",0.0
"('siri', 'googlehome')",0.0
"('siri', 'scary')",0.0
"('siri', 'artificialintelligence')",0.0
"('siri', 'edtech')",0.0
"('siri', 'healthcare')",0.0
"('siri', 'robotics')",0.0
"('siri', 'futureofwork')",0.0
"('siri', 'iphonex')",0.0
"('siri', 'ios')",0.0
"('siri', 'appleinc')",0.0
"('siri', 'podcast')",0.0
"('siri', 'twitter')",0.0
"('siri', 'music')",0.0
"('siri', 'android')",0.0
"('siri', 'apps')",0.0
"('siri', 'microsoft')",0.0
"('siri', 'androiddev')",0.0
"('siri', 'pics')",0.0
"('siri', 'personal')",0.0
"('siri', 'talk')",0.0
"('siri', 'me')",0.0
"('siri', 'ios9')",0.0
"('siri', 'iosdev')",0.0
"('siri', 'speakers')",0.0
"('siri', 'technology')",0.0
"('siri', 'assistant')",0.0
"('siri', 'assistants')",0.0
"('siri', 'love')",0.0
"('siri', 'smarttech')",0.0
"('siri', 'software')",0.0
"('siri', 'digitalassistant')",0.0
"('siri', 'advertising')",0.0
"('siri', 'homekit')",0.0
"('siri', 'chatbots')",0.0
"('siri', 'ipad')",0.0
"('siri', 'machinelearning')",0.0
"('siri', 'ml')",0.0
"('siri', 'coding')",0.0
"('siri', 'watson')",0.0
"('siri', 'dl')",0.0
"('siri', 'vui')",0.0
"('siri', 'digitalhealth')",0.0
"('siri', 'contest')",0.0
"('siri', 'wwdc')",0.0
"('siri', 'accent')",0.0
"('siri', 'accentreduction')",0.0
"('siri', 'metoo')",0.0
"('siri', 'wtf')",0.0
"('siri', 'vivlabs')",0.0
"('siri', 'startups')",0.0
"('siri', 'humanvoice')",0.0
"('siri', 'thrivinglaunch')",0.0
"('siri', 'safari')",0.0
"('siri', 'home')",0.0
"('siri', 'news')",0.0
"('siri', 'search')",0.0
"('siri', 'seo')",0.0
"('siri', 'digitalassistants')",0.0
"('siri', 'redhead')",0.0
"('siri', 'porn')",0.0
"('siri', 'sex')",0.0
"('siri', 'help')",0.0
"('siri', 'sirifail')",0.0
"('siri', 'nasa')",0.0
"('siri', 'bots')",0.0
"('siri', 'digital')",0.0
"('siri', 'bigdata')",0.0
"('siri', 'sem')",0.0
"('siri', 'maps')",0.0
"('siri', 'interview')",0.0
"('siri', 'selfie')",0.0
"('siri', 'funny')",0.0
"('siri', 'responses')",0.0
"('siri', 'mac')",0.0
"('siri', 'homeautomation')",0.0
"('siri', 'health')",0.0
"('siri', 'smartlighting')",0.0
"('siri', 'audio')",0.0
"('siri', 'gadgets')",0.0
"('siri', 'gameofthrones')",0.0
"('siri', 'it')",0.0
"('siri', 'manners')",0.0
"('siri', 'infosec')",0.0
"('siri', 'marketers')",0.0
"('siri', 'facebook')",0.0
"('siri', 'ui')",0.0
"('siri', 'work')",0.0
"('siri', 'innovation')",0.0
"('siri', 'future')",0.0
"('siri', 'voiceassistant')",0.0
"('siri', 'ioe')",0.0
"('siri', 'smartphone')",0.0
"('siri', 'rock')",0.0
"('siri', 'infographic')",0.0
"('siri', 'hackers')",0.0
"('siri', 'icymi')",0.0
"('siri', 'india')",0.0
"('siri', 'chrome')",0.0
"('siri', 'business')",0.0
"('siri', 'musically')",0.0
"('siri', 'ge')",0.0
"('siri', 'investing')",0.0
"('siri', 'poll')",0.0
"('siri', 'pawg')",0.0
