edges,weight
"('ai', 'wakeupamerica')",1.0
"('ai', 'tips')",1.0
"('ai', 'wework')",1.0
"('ai', 'coworking')",1.0
"('ai', 'proptech')",1.0
"('ai', 'ucaas')",1.0
"('ai', 'reinvent2017')",1.0
"('ai', 'bitcoin')",1.0
"('ai', 'ios11')",1.0
"('ai', 'metoo')",1.0
"('ai', 'autocorrect')",1.0
"('ai', 'human')",1.0
"('ai', 'alien')",1.0
"('ai', 'seo')",1.0
"('ai', 'chat')",1.0
"('ai', 'devices')",1.0
"('ai', 'bbc')",1.0
"('ai', 'sound')",1.0
"('ai', 'people')",1.0
"('ai', 'bungie')",1.0
"('ai', 'howto')",1.0
"('ai', 'guide')",1.0
"('ai', 'workshop')",1.0
"('ai', 'echoplus')",1.0
"('ai', 'display')",1.0
"('ai', 'invoke')",1.0
"('ai', 'memes')",1.0
"('ai', 'happynewyear')",1.0
"('ai', 'vpa')",1.0
"('ai', 'speakers')",1.0
"('ai', 'baby')",1.0
"('ai', 'ces18')",1.0
"('ai', 'tvs')",1.0
"('ai', 'sem')",1.0
"('ai', 'alexaapp')",1.0
"('ai', 'ihome')",1.0
"('ai', 'events')",1.0
"('ai', 'lasvegas')",1.0
"('ai', 'personalassistant')",1.0
"('ai', 'shade')",1.0
"('ai', 'voicetechnology')",1.0
"('ai', 'wearable')",1.0
"('ai', 'automotive')",1.0
"('ai', 'sunday')",1.0
"('ai', 'breakingnews')",1.0
"('ai', 'wednesdaywisdom')",1.0
"('ai', 'engineering')",1.0
"('ai', 'generation')",1.0
"('ai', 'now')",1.0
"('ai', 'change')",1.0
"('ai', 'family')",1.0
"('ai', 'blog')",1.0
"('ai', 'smarthouse')",1.0
"('ai', 'dataprivacy')",1.0
"('ai', 'cartoon')",1.0
"('ai', 'flyeaglesfly')",1.0
"('ai', 'patriots')",1.0
"('ai', 'eagles')",1.0
"('ai', 'lifx')",1.0
"('ai', 'lights')",1.0
"('ai', 'stock')",1.0
"('ai', 'developing')",1.0
"('ai', 'selfie')",1.0
"('ai', 'commands')",1.0
"('ai', 'valentinesday')",1.0
"('ai', 'play')",1.0
"('ai', 'ifttt')",1.0
"('ai', 'house')",1.0
"('ai', 'contentmarketing')",1.0
"('ai', 'avtweeps')",1.0
"('ai', 'garyvee')",1.0
"('ai', 'humans')",1.0
"('ai', 'airpods')",1.0
"('ai', 'conversationalcommerce')",1.0
"('ai', 'competition')",1.0
"('ai', 'roomba')",1.0
"('ai', 'techgadgets')",1.0
"('ai', 'weird')",1.0
"('ai', 'laugh')",1.0
"('ai', 'alexabliss')",1.0
"('ai', 'sxsw')",1.0
"('ai', 'kohler')",1.0
"('ai', 'hue')",1.0
"('ai', 'hal')",1.0
"('ai', 'firehd')",1.0
"('ai', 'uav')",1.0
"('ai', 'hack')",1.0
"('ai', 'rt')",1.0
"('ai', 'pandora')",1.0
"('ai', 'googleassist')",1.0
"('ai', 'tv')",1.0
"('ai', 'ad')",1.0
"('ai', 'jobs')",1.0
"('ai', 'appleunboxed')",1.0
"('ai', 'charity')",1.0
"('ai', 'researchers')",1.0
"('ai', 'prime')",1.0
"('ai', 'services')",1.0
"('ai', 'meditation')",1.0
"('ai', 'content')",1.0
"('ai', 'chemtrails')",1.0
"('ai', 'russia')",1.0
"('ai', 'cinema')",1.0
"('ai', 'hiring')",1.0
"('ai', 'talk')",1.0
"('ai', 'homekit')",1.0
"('ai', 'users')",1.0
"('ai', 'ps4')",1.0
"('ai', 'smartest')",1.0
"('ai', 'thewebconf')",1.0
"('ai', 'cellphone')",1.0
"('ai', 'poll')",1.0
"('ai', 'salesforce')",1.0
"('ai', 'mother')",1.0
"('ai', 'microsoftbuild')",1.0
"('ai', 'podcasts')",1.0
"('ai', 'code')",1.0
"('ai', 'lennar')",1.0
"('ai', 'women')",1.0
"('ai', 'fitness')",1.0
"('ai', 'me')",1.0
"('ai', 'africangrey')",1.0
"('ai', 'petra')",1.0
"('ai', 'acer')",1.0
"('ai', 'drupal')",1.0
"('ai', 'listening')",1.0
"('ai', 'omg')",1.0
"('ai', 'arkit')",1.0
"('ai', 'adulting')",1.0
"('ai', 'economy')",1.0
"('ai', 'parrots')",1.0
"('ai', '2001aspaceodyssey')",1.0
"('ai', 'update')",1.0
"('ai', 'scary')",1.0
"('ai', 'control')",1.0
"('ai', 'skyrim')",1.0
"('ai', 'botframework')",1.0
"('ai', 'e32018')",1.0
"('ai', 'win10')",1.0
"('ai', 'writing')",1.0
"('ai', 'morning')",1.0
"('ai', 'pcs')",1.0
"('ai', 'product')",1.0
"('ai', 'movie')",1.0
"('ai', '3dprinting')",1.0
"('ai', 'hospitality')",1.0
"('ai', 'auto')",1.0
"('ai', 'siemens')",1.0
"('ai', 'watch')",1.0
"('ai', 'us')",1.0
"('ai', 'gps')",1.0
"('ai', 'worldcup2018')",1.0
"('ai', 'art')",1.0
"('ai', 'gaming')",1.0
"('ai', 'blue')",1.0
"('ai', 'xbox')",1.0
"('ai', 'meetup')",1.0
"('ai', 'thursdaythoughts')",1.0
"('ai', 'equality')",1.0
"('ai', 'opinion')",1.0
"('ai', 'maps')",1.0
"('ai', 'germany')",1.0
"('ai', 'voicesummitai')",1.0
"('ai', 'voice18')",1.0
"('ai', 'lenovo')",1.0
"('ai', 'dogs')",1.0
"('ai', 'nsfw')",1.0
"('ai', 'google_assistant')",1.0
"('halloween', 'amazonecho')",1.0
"('halloween', 'techtuesday')",1.0
"('halloween', 'googlehome')",1.0
"('halloween', 'voicesearch')",1.0
"('halloween', 'mood')",1.0
"('halloween', 'makeup')",1.0
"('halloween', 'tbt')",1.0
"('halloween', 'meme')",1.0
"('halloween', 'zwave')",1.0
"('halloween', 'smartthings')",1.0
"('halloween', 'scary')",1.0
"('halloween', 'google')",1.0
"('halloween', 'windows')",1.0
"('halloween', 'cortana')",1.0
"('halloween', 'creepy')",1.0
"('halloween', 'party')",1.0
"('halloween', 'pcs')",1.0
"('iot', 'health')",1.0
"('iot', 'smartlock')",1.0
"('iot', 'cortana')",1.0
"('iot', 'bigdata')",1.0
"('iot', 'marketing')",1.0
"('iot', 'infosec')",1.0
"('iot', 'firstworldproblems')",1.0
"('iot', 'blackfriday')",1.0
"('iot', 'cybermonday')",1.0
"('iot', 'wifi')",1.0
"('iot', 'smartthings')",1.0
"('iot', 'skynet')",1.0
"('iot', 'voicedesign')",1.0
"('iot', 'data')",1.0
"('iot', 'hackers')",1.0
"('iot', 'cambridge')",1.0
"('iot', 'cloudcam')",1.0
"('iot', 'new')",1.0
"('iot', 'deal')",1.0
"('iot', '3dprinting')",1.0
"('iot', 'ibm')",1.0
"('iot', 'money')",1.0
"('iot', 'googlenow')",1.0
"('iot', 'aws')",1.0
"('iot', 'awsreinvent')",1.0
"('iot', 'weather')",1.0
"('iot', 'hulu')",1.0
"('iot', 'entertainment')",1.0
"('iot', 'business')",1.0
"('iot', 'cameras')",1.0
"('iot', 'connectedcar')",1.0
"('iot', 'reinvent2017')",1.0
"('iot', 'christmas')",1.0
"('iot', 'furby')",1.0
"('iot', 'despacito')",1.0
"('iot', 'va')",1.0
"('iot', 'twitch')",1.0
"('iot', 'drone')",1.0
"('iot', 'nlp')",1.0
"('iot', 'xmas')",1.0
"('iot', 'engadget')",1.0
"('iot', 'eastereggs')",1.0
"('iot', 'assistant')",1.0
"('iot', 'lasvegas')",1.0
"('iot', 'acer')",1.0
"('iot', 'car')",1.0
"('iot', 'auto')",1.0
"('iot', 'gps')",1.0
"('iot', 'vegas')",1.0
"('iot', 'alexaskill')",1.0
"('iot', 'lexus')",1.0
"('iot', 'phone')",1.0
"('iot', 'best')",1.0
"('iot', 'fitness')",1.0
"('iot', 'applemusic')",1.0
"('iot', 'learning')",1.0
"('iot', 'voiceui')",1.0
"('iot', 'conversationalui')",1.0
"('iot', 'remote')",1.0
"('iot', 'mcafee')",1.0
"('iot', 'smarthouse')",1.0
"('iot', 'snl')",1.0
"('iot', 'funny')",1.0
"('iot', 'mycroft')",1.0
"('iot', 'text')",1.0
"('iot', 'workshop')",1.0
"('iot', 'meetup')",1.0
"('iot', 'sblii')",1.0
"('iot', 'smarttv')",1.0
"('iot', 'alexaforbusiness')",1.0
"('iot', 'heyalexa')",1.0
"('iot', 'neuralnetwork')",1.0
"('iot', 'party')",1.0
"('iot', 'techgadgetsguru')",1.0
"('iot', 'drones')",1.0
"('iot', 'airpods')",1.0
"('iot', 'speakers')",1.0
"('iot', 'laptop')",1.0
"('iot', 'smartwatch')",1.0
"('iot', 'enterprise')",1.0
"('iot', 'deezer')",1.0
"('iot', 'alexalaughing')",1.0
"('iot', 'alexalaugh')",1.0
"('iot', 'malware')",1.0
"('iot', 'hey')",1.0
"('iot', 'platform')",1.0
"('iot', 'dataprivacy')",1.0
"('iot', 'alexabliss')",1.0
"('iot', 'media')",1.0
"('iot', 'hal')",1.0
"('iot', 'device')",1.0
"('iot', 'ipad')",1.0
"('iot', 'applewatch')",1.0
"('iot', 'vulnerability')",1.0
"('iot', 'history')",1.0
"('iot', 'hal9000')",1.0
"('iot', 'surveillance')",1.0
"('iot', 'vc')",1.0
"('iot', 'deals')",1.0
"('iot', 'deepmusic')",1.0
"('iot', 'nlu')",1.0
"('iot', 'amazons')",1.0
"('iot', 'travel')",1.0
"('iot', 'ads')",1.0
"('iot', 'healthit')",1.0
"('iot', 'dataprotection')",1.0
"('iot', 'computer')",1.0
"('iot', 'prime')",1.0
"('iot', 'sap')",1.0
"('iot', 'lego')",1.0
"('iot', 'skills')",1.0
"('iot', 'today')",1.0
"('iot', 'heysiri')",1.0
"('iot', 'spying')",1.0
"('iot', 'voicepayments')",1.0
"('iot', 'diy')",1.0
"('iot', 'azure')",1.0
"('iot', 'developers')",1.0
"('iot', 'research')",1.0
"('iot', 'smartassistant')",1.0
"('iot', 'algorithms')",1.0
"('iot', 'bixby')",1.0
"('iot', 'googleio')",1.0
"('iot', 'bathroom')",1.0
"('iot', 'help')",1.0
"('iot', 'fb')",1.0
"('iot', 'tvs')",1.0
"('iot', 'gdpr')",1.0
"('iot', 'amzn')",1.0
"('iot', 'economy')",1.0
"('iot', 'online')",1.0
"('iot', 'tunein')",1.0
"('iot', 'retweet')",1.0
"('iot', 'giveaway')",1.0
"('iot', 'virtualreality')",1.0
"('iot', 'smartplug')",1.0
"('iot', 'skyrim')",1.0
"('iot', 'invasionofprivacy')",1.0
"('iot', 'worldcup')",1.0
"('iot', 'marriott')",1.0
"('iot', 'friends')",1.0
"('iot', 'signlanguage')",1.0
"('iot', 'uber')",1.0
"('speaker', 'contest')",1.0
"('speaker', 'wwdc')",1.0
"('speaker', 'virtualassistant')",1.0
"('speaker', 'amazon')",1.0
"('speaker', 'smarthome')",1.0
"('speaker', 'travel')",1.0
"('speaker', 'online')",1.0
"('speaker', 'wireless')",1.0
"('speaker', 'useless')",1.0
"('speaker', 'voice')",1.0
"('speaker', 'spotify')",1.0
"('speaker', 'phone')",1.0
"('speaker', 'discount')",1.0
"('speaker', 'harmankardon')",1.0
"('speaker', 'retail')",1.0
"('speaker', 'ecommerce')",1.0
"('speaker', 'gadgets')",1.0
"('speaker', 'surface')",1.0
"('speaker', 'windows10')",1.0
"('speaker', 'technews')",1.0
"('speaker', 'fashion')",1.0
"('speaker', 'bose')",1.0
"('speaker', 'howto')",1.0
"('speaker', 'xiaomi')",1.0
"('speaker', 'yeelight')",1.0
"('speaker', 'heygoogle')",1.0
"('speaker', 'mini')",1.0
"('speaker', 'googlehome')",1.0
"('speaker', 'anker')",1.0
"('speaker', 'monday')",1.0
"('speaker', 'av')",1.0
"('speaker', 'ios')",1.0
"('speaker', 'archive')",1.0
"('speaker', 'us')",1.0
"('speaker', 'display')",1.0
"('speaker', 'homeautomation')",1.0
"('speaker', 'hear')",1.0
"('speaker', 'software')",1.0
"('speaker', 'intelligent')",1.0
"('speaker', 'applehomepod')",1.0
"('speaker', 'mac')",1.0
"('speaker', 'beautiful')",1.0
"('speaker', 'iphonex')",1.0
"('speaker', 'gifts')",1.0
"('speaker', 'bestbuy')",1.0
"('speaker', 'devices')",1.0
"('speaker', 'laughing')",1.0
"('speaker', 'computing')",1.0
"('speaker', 'ring')",1.0
"('speaker', 'accessories')",1.0
"('speaker', 'friday')",1.0
"('speaker', 'gift')",1.0
"('speaker', 'genie')",1.0
"('speaker', 'kids')",1.0
"('speaker', 'privacy')",1.0
"('speaker', 'private')",1.0
"('speaker', 'conversation')",1.0
"('speaker', 'smartdevices')",1.0
"('speaker', 'echospot')",1.0
"('speaker', 'digitalassistant')",1.0
"('speaker', 'canada')",1.0
"('speaker', 'product')",1.0
"('speaker', 'itscominghome')",1.0
"('speaker', 'football')",1.0
"('speaker', 'sales')",1.0
"('speaker', 'blue')",1.0
"('speaker', 'case')",1.0
"('speaker', 'allnew')",1.0
"('speaker', 'control')",1.0
"('speaker', 'with')",1.0
"('amazon', 'flashbriefing')",1.0
"('amazon', 'voicecommand')",1.0
"('amazon', 'smartlock')",1.0
"('amazon', 'tv')",1.0
"('amazon', 'drones')",1.0
"('amazon', 'womenintech')",1.0
"('amazon', 'bigdata')",1.0
"('amazon', 'leaked')",1.0
"('amazon', 'bixby')",1.0
"('amazon', 'echolook')",1.0
"('amazon', 'film')",1.0
"('amazon', 'smarthomes')",1.0
"('amazon', 'tablet')",1.0
"('amazon', 'highered')",1.0
"('amazon', 'artificialintelligence')",1.0
"('amazon', 'retail')",1.0
"('amazon', 'sem')",1.0
"('amazon', 'comparison')",1.0
"('amazon', 'email')",1.0
"('amazon', 'gadget')",1.0
"('amazon', 'food')",1.0
"('amazon', 'alexaapp')",1.0
"('amazon', 'speakers')",1.0
"('amazon', 'cellphones')",1.0
"('amazon', 'asia')",1.0
"('amazon', 'polly')",1.0
"('amazon', 'movie')",1.0
"('amazon', 'trends')",1.0
"('amazon', 'mondaymotivation')",1.0
"('amazon', 'instagram')",1.0
"('amazon', 'working')",1.0
"('amazon', 'southpark')",1.0
"('amazon', 'amazongiveaway')",1.0
"('amazon', 'platform')",1.0
"('amazon', 'parrot')",1.0
"('amazon', 'homepod')",1.0
"('amazon', 'humor')",1.0
"('amazon', 'petra')",1.0
"('amazon', 'advertising')",1.0
"('amazon', 'blackfridaydeals')",1.0
"('amazon', 'fakenews')",1.0
"('amazon', 'reinvent2017')",1.0
"('amazon', 'phone')",1.0
"('amazon', 'recognition')",1.0
"('amazon', 'website')",1.0
"('amazon', 'send')",1.0
"('amazon', 'theverge')",1.0
"('amazon', 'payments')",1.0
"('amazon', 'ucaas')",1.0
"('amazon', 'technologynews')",1.0
"('amazon', '5g')",1.0
"('amazon', 'meetings')",1.0
"('amazon', 'smartdevices')",1.0
"('amazon', 'virtualassistants')",1.0
"('amazon', 'nlp')",1.0
"('amazon', 'ge')",1.0
"('amazon', 'invoke')",1.0
"('amazon', 'coworking')",1.0
"('amazon', 'office365')",1.0
"('amazon', 'monetization')",1.0
"('amazon', 'malware')",1.0
"('amazon', 'stem')",1.0
"('amazon', 'equality')",1.0
"('amazon', 'appliances')",1.0
"('amazon', 'iphonex')",1.0
"('amazon', 'pharmacy')",1.0
"('amazon', 'bing')",1.0
"('amazon', 'feminist')",1.0
"('amazon', 'space')",1.0
"('amazon', '1080p')",1.0
"('amazon', 'radio')",1.0
"('amazon', 'heysiri')",1.0
"('amazon', 'alexadevs')",1.0
"('amazon', 'voiceapps')",1.0
"('amazon', 'personalization')",1.0
"('amazon', 'ov')",1.0
"('amazon', 'jokes')",1.0
"('amazon', 'smartplugs')",1.0
"('amazon', 'ceo')",1.0
"('amazon', 'london')",1.0
"('amazon', 'morning')",1.0
"('amazon', 'song')",1.0
"('amazon', 'airplay')",1.0
"('amazon', 'comment')",1.0
"('amazon', 'like')",1.0
"('amazon', 'iheartradio')",1.0
"('amazon', 'africa')",1.0
"('amazon', 'momlife')",1.0
"('amazon', 'cinema')",1.0
"('amazon', 'amanda')",1.0
"('amazon', 'devops')",1.0
"('amazon', 'jibo')",1.0
"('amazon', 'eastereggs')",1.0
"('amazon', 'atlanta')",1.0
"('amazon', 'lmao')",1.0
"('amazon', 'newyear2018')",1.0
"('amazon', 'mobileapps')",1.0
"('amazon', 'first')",1.0
"('amazon', 'contentmarketing')",1.0
"('amazon', 'airpods')",1.0
"('amazon', 'tvs')",1.0
"('amazon', 'smartlighting')",1.0
"('amazon', 'tunes')",1.0
"('amazon', 'ebay')",1.0
"('amazon', 'thankyou')",1.0
"('amazon', 'techgadgets')",1.0
"('amazon', 'laptop')",1.0
"('amazon', 'toyota')",1.0
"('amazon', 'connectedcar')",1.0
"('amazon', 'mobileapp')",1.0
"('amazon', 'sunday')",1.0
"('amazon', 'connectedhome')",1.0
"('amazon', 'internet')",1.0
"('amazon', 'periscope')",1.0
"('amazon', 'hipaa')",1.0
"('amazon', 'popular')",1.0
"('amazon', 'ipad')",1.0
"('amazon', 'dynamics365')",1.0
"('amazon', 'storage')",1.0
"('amazon', 'humidifier')",1.0
"('amazon', 'writing')",1.0
"('amazon', 'messages')",1.0
"('amazon', 'text')",1.0
"('amazon', 'storyline')",1.0
"('amazon', 'monitor')",1.0
"('amazon', 'earning')",1.0
"('amazon', 'smarthouseaz')",1.0
"('amazon', 'hiphop')",1.0
"('amazon', 'information')",1.0
"('amazon', 'neuralnetwork')",1.0
"('amazon', 'ott')",1.0
"('amazon', 'custom')",1.0
"('amazon', 'big')",1.0
"('amazon', 'wrestling')",1.0
"('amazon', 'wwe')",1.0
"('amazon', 'lego')",1.0
"('amazon', 'applehomepod')",1.0
"('amazon', 'roomba')",1.0
"('amazon', 'mwc2018')",1.0
"('amazon', 'selfdrivingcars')",1.0
"('amazon', 'podcasting')",1.0
"('amazon', 'dadlife')",1.0
"('amazon', 'deezer')",1.0
"('amazon', 'wow')",1.0
"('amazon', 'podcasts')",1.0
"('amazon', 'python')",1.0
"('amazon', 'question')",1.0
"('amazon', 'singularity')",1.0
"('amazon', 'mycroft')",1.0
"('amazon', 'internationalwomensday')",1.0
"('amazon', 'hue')",1.0
"('amazon', 'chief')",1.0
"('amazon', 'techupdates')",1.0
"('amazon', 'todo')",1.0
"('amazon', 'latest')",1.0
"('amazon', 'sxsw')",1.0
"('amazon', 'paranoia')",1.0
"('amazon', 'newmusic')",1.0
"('amazon', 'arduino')",1.0
"('amazon', 'sirifail')",1.0
"('amazon', 'unity')",1.0
"('amazon', 'bts')",1.0
"('amazon', 'financial')",1.0
"('amazon', 'navigation')",1.0
"('amazon', 'tplink')",1.0
"('amazon', 'kitchen')",1.0
"('amazon', 'accessibility')",1.0
"('amazon', 'everything')",1.0
"('amazon', 'product')",1.0
"('amazon', 'dataprotection')",1.0
"('amazon', 'skillblueprints')",1.0
"('amazon', 'inspiration')",1.0
"('amazon', '3d')",1.0
"('amazon', 'responses')",1.0
"('amazon', 'cnet')",1.0
"('amazon', 'please')",1.0
"('amazon', 'red')",1.0
"('amazon', 'applemusic')",1.0
"('amazon', 'cube')",1.0
"('amazon', 'customerservice')",1.0
"('amazon', 'television')",1.0
"('amazon', 'adt')",1.0
"('amazon', 'build2018')",1.0
"('amazon', 'summer')",1.0
"('amazon', 'digitalworkplace')",1.0
"('amazon', 'california')",1.0
"('amazon', 'lesbian')",1.0
"('amazon', 'story')",1.0
"('amazon', 'interoperability')",1.0
"('amazon', 'hear')",1.0
"('amazon', 'hey')",1.0
"('amazon', 'tip')",1.0
"('amazon', 'conspiracy')",1.0
"('amazon', 'purchase')",1.0
"('amazon', 'emailmarketing')",1.0
"('amazon', 'smm')",1.0
"('amazon', 'deebot')",1.0
"('amazon', 'meditation')",1.0
"('amazon', 'england')",1.0
"('amazon', 'vcommerce')",1.0
"('amazon', 'streamingvideo')",1.0
"('amazon', 'dotnet')",1.0
"('amazon', 'command')",1.0
"('amazon', 'be3')",1.0
"('amazon', 'bethesdae3')",1.0
"('amazon', 'brain')",1.0
"('amazon', 'genesis')",1.0
"('amazon', 'italy')",1.0
"('amazon', 'breakfast')",1.0
"('amazon', 'conversational')",1.0
"('amazon', 'relaxed')",1.0
"('amazon', 'tourism')",1.0
"('amazon', 'fifaworldcup2018')",1.0
"('amazon', 'galaxy')",1.0
"('amazon', 'itscominghome')",1.0
"('amazon', 'worldcup2018')",1.0
"('amazon', 'logitech')",1.0
"('amazon', 'mom')",1.0
"('amazon', 'dance')",1.0
"('amazon', 'rome')",1.0
"('amazon', 'allnew')",1.0
"('amazon', 'makeup')",1.0
"('amazon', 'saturdaymorning')",1.0
"('amazon', 'hard')",1.0
"('amazon', 'brexit')",1.0
"('amazon', 'voicedaily')",1.0
"('amazon', 'perfect')",1.0
"('amazon', 'proptech')",1.0
"('amazon', 'blessed')",1.0
"('siri', 'talkradio')",1.0
"('siri', 'smartwatch')",1.0
"('siri', 'weather')",1.0
"('siri', 'ios11')",1.0
"('siri', 'horror')",1.0
"('siri', 'windows')",1.0
"('siri', 'video')",1.0
"('siri', 'iphone6plus')",1.0
"('siri', 'dot')",1.0
"('siri', 'reminders')",1.0
"('siri', 'marketing')",1.0
"('siri', 'lesbian')",1.0
"('siri', 'gadget')",1.0
"('siri', 'police')",1.0
"('siri', 'sleepy')",1.0
"('siri', 'algorithms')",1.0
"('siri', 'mixedreality')",1.0
"('siri', 'parenting')",1.0
"('siri', 'cognition')",1.0
"('siri', 'neuralnetwork')",1.0
"('siri', 'vr')",1.0
"('siri', 'heysiri')",1.0
"('siri', 'cats')",1.0
"('siri', 'appletv')",1.0
"('siri', 'websummit')",1.0
"('siri', 'bing')",1.0
"('siri', 'gamedev')",1.0
"('siri', 'please')",1.0
"('siri', 'kids')",1.0
"('siri', 'online')",1.0
"('siri', 'carplay')",1.0
"('siri', 'play')",1.0
"('siri', 'guide')",1.0
"('siri', 'hear')",1.0
"('siri', 'goodmorning')",1.0
"('siri', 'b2b')",1.0
"('siri', 'blackfriday')",1.0
"('siri', 'customerservice')",1.0
"('siri', 'ux')",1.0
"('siri', 'tips')",1.0
"('siri', 'voiceui')",1.0
"('siri', 'millennials')",1.0
"('siri', 'xboxone')",1.0
"('siri', 'a')",1.0
"('siri', 'sunday')",1.0
"('siri', 'have')",1.0
"('siri', 'users')",1.0
"('siri', 'tricks')",1.0
"('siri', '3dprinting')",1.0
"('siri', 'fitness')",1.0
"('siri', 'funnyvideos')",1.0
"('siri', 'uxdesign')",1.0
"('siri', 'throwbackthursday')",1.0
"('siri', 'lake')",1.0
"('siri', 'lmao')",1.0
"('siri', 'beautiful')",1.0
"('siri', 'featured')",1.0
"('siri', 'eaglesnation')",1.0
"('siri', 'whatsapp')",1.0
"('siri', 'wearabletech')",1.0
"('siri', 'snl')",1.0
"('siri', 'clock')",1.0
"('siri', 'alarm')",1.0
"('siri', 'rickross')",1.0
"('siri', 'weird')",1.0
"('siri', 'va')",1.0
"('siri', 'bigboobs')",1.0
"('siri', 'priceless')",1.0
"('siri', 'eavesdropping')",1.0
"('siri', 'roomba')",1.0
"('siri', 'netneutrality')",1.0
"('siri', 'performance')",1.0
"('siri', 'blackmirror')",1.0
"('siri', 'ford')",1.0
"('siri', 'businesses')",1.0
"('siri', 'laptops')",1.0
"('siri', 'latest')",1.0
"('siri', 'sandiego')",1.0
"('siri', 'wwe')",1.0
"('siri', 'connectedhome')",1.0
"('siri', 'masterchief')",1.0
"('siri', 'cosplay')",1.0
"('siri', 'amzn')",1.0
"('siri', 'python')",1.0
"('siri', 'present')",1.0
"('siri', 'food')",1.0
"('siri', 'meditation')",1.0
"('siri', 'automotive')",1.0
"('siri', 'demo')",1.0
"('siri', 'solo')",1.0
"('siri', 'aexa')",1.0
"('siri', 'newyear2018')",1.0
"('siri', 'workplace')",1.0
"('siri', 'gmail')",1.0
"('siri', 'ebay')",1.0
"('siri', 'kitchen')",1.0
"('siri', 'satire')",1.0
"('siri', 'fishing')",1.0
"('siri', 'lexus')",1.0
"('siri', 'toyota')",1.0
"('siri', 'optimization')",1.0
"('siri', 'traffic')",1.0
"('siri', 'muse')",1.0
"('siri', 'digitaldisruption')",1.0
"('siri', 'superbowl')",1.0
