edge,centrality
"('alexa', 'canary')",0.0
"('alexa', 'firesticktv')",0.0
"('alexa', 'intelligence')",0.0
"('alexa', 'ceo')",0.0
"('alexa', 'eyes')",0.0
"('alexa', 'custom')",0.0
"('alexa', 'spot')",0.0
"('alexa', 'golang')",0.0
"('alexa', 'airpods')",0.0
"('alexa', 'fmcg')",0.0
"('alexa', 'smartwatches')",0.0
"('alexa', 'goddess')",0.0
"('alexa', 'civictech')",0.0
"('alexa', 'control4')",0.0
"('alexa', 'wrestlemania')",0.0
"('alexa', 'amazonaffiliate')",0.0
"('alexa', 'livestream')",0.0
"('alexa', 'outlook')",0.0
"('alexa', 'friends')",0.0
"('alexa', 'projector')",0.0
"('alexa', 'storyline')",0.0
"('alexa', 'svod')",0.0
"('alexa', 'whoa')",0.0
"('alexa', 'clock')",0.0
"('alexa', 'look')",0.0
"('alexa', 'funnyvideos')",0.0
"('alexa', 'power')",0.0
"('alexa', 'googlevoice')",0.0
"('alexa', 'breastfeeding')",0.0
"('alexa', 'hey')",0.0
"('alexa', 'savage')",0.0
"('alexa', 'africa')",0.0
"('alexa', 'siriusxm')",0.0
"('alexa', 'alexaskillskit')",0.0
"('alexa', 'itrtg')",0.0
"('alexa', 'iosapp')",0.0
"('alexa', 'economy')",0.0
"('alexa', 'mobileapp')",0.0
"('alexa', 'sex')",0.0
"('alexa', 'pixel2')",0.0
"('alexa', 'icecold')",0.0
"('alexa', 'movies')",0.0
"('alexa', 'feedly')",0.0
"('alexa', 'digitaldisruption')",0.0
"('alexa', 'report')",0.0
"('alexa', 'beta')",0.0
"('alexa', 'amanda')",0.0
"('alexa', 'bigshaq')",0.0
"('alexa', 'lg')",0.0
"('alexa', 'poll')",0.0
"('alexa', 'workflow')",0.0
"('alexa', 'improve')",0.0
"('alexa', 'yeelight')",0.0
"('alexa', 'science')",0.0
"('alexa', 'employeeengagement')",0.0
"('alexa', 'saturdaymorning')",0.0
"('alexa', 'laundry')",0.0
"('alexa', 'rickross')",0.0
"('alexa', 'access')",0.0
"('alexa', 'eastereggs')",0.0
"('alexa', 'chilling')",0.0
"('alexa', 'camiq')",0.0
"('alexa', 'language')",0.0
"('alexa', 'hal9000')",0.0
"('alexa', 'holedofficial')",0.0
"('alexa', 'homepods')",0.0
"('alexa', 'wellness')",0.0
"('alexa', 'gdpr')",0.0
"('alexa', 'consumers')",0.0
"('alexa', 'datascientist')",0.0
"('alexa', 'azurefunctions')",0.0
"('alexa', 'calls')",0.0
"('alexa', 'performance')",0.0
"('alexa', 'lexus')",0.0
"('alexa', 'lasvegas')",0.0
"('alexa', 'scottish')",0.0
"('alexa', 'anker')",0.0
"('alexa', 'ev')",0.0
"('alexa', 'kohler')",0.0
"('alexa', 'bathroom')",0.0
"('alexa', 'vuzix')",0.0
"('alexa', 'mqtt')",0.0
"('alexa', 'uxdesign')",0.0
"('alexa', 'smartlighting')",0.0
"('alexa', 'fbi')",0.0
"('alexa', 'gameofthrones')",0.0
"('alexa', 'google_assistant')",0.0
"('alexa', 'flaskask')",0.0
"('alexa', 'moen')",0.0
"('alexa', 'pov')",0.0
"('alexa', 'acer')",0.0
"('alexa', 'asus')",0.0
"('alexa', 'iphones')",0.0
"('alexa', 'win10')",0.0
"('alexa', 'sblii')",0.0
"('alexa', 'pcs')",0.0
"('alexa', 'water')",0.0
"('alexa', 'valentinesday')",0.0
"('alexa', 'autism')",0.0
"('alexa', 'esp32')",0.0
"('alexa', 'optoma')",0.0
"('alexa', 'of')",0.0
"('alexa', 'sega')",0.0
"('alexa', 'mit')",0.0
"('alexa', 'tivo')",0.0
"('alexa', 'toyota')",0.0
"('alexa', 'soundbar')",0.0
"('alexa', 'fight')",0.0
"('alexa', 'echo_dot')",0.0
"('alexa', 'stupidquestionsforalexa')",0.0
"('alexa', 'california')",0.0
"('alexa', 'cesblackout')",0.0
"('alexa', 'sound')",0.0
"('alexa', 'collection')",0.0
"('alexa', 'dating')",0.0
"('alexa', 'wallstreet')",0.0
"('alexa', 'laughing')",0.0
"('alexa', 'smarthacks')",0.0
"('alexa', 'blind')",0.0
"('alexa', 'translation')",0.0
"('alexa', 'steemit')",0.0
"('alexa', 'amjoy')",0.0
"('alexa', 'mom')",0.0
"('alexa', 'breakfast')",0.0
"('alexa', 'makeup')",0.0
"('alexa', 'saturdaynight')",0.0
"('alexa', 'flyeaglesfly')",0.0
"('alexa', 'sunday')",0.0
"('alexa', 'oculus')",0.0
"('alexa', 'conversationalcommerce')",0.0
"('alexa', 'parody')",0.0
"('alexa', 'tip')",0.0
"('alexa', 'ki')",0.0
"('alexa', 'ios11')",0.0
"('alexa', 'pics')",0.0
"('alexa', 'invasionofprivacy')",0.0
"('alexa', 'directv')",0.0
"('alexa', 'bpm')",0.0
"('alexa', 'dotnet')",0.0
"('alexa', 'tuesday')",0.0
"('alexa', 'botframework')",0.0
"('alexa', 'iheart')",0.0
"('alexa', 'thexfiles')",0.0
"('alexa', 'emailmarketing')",0.0
"('alexa', 'threesome')",0.0
"('alexa', 'dorkypickuplines')",0.0
"('alexa', 'shutdown')",0.0
"('alexa', 'releasethememo')",0.0
"('alexa', 'hq2')",0.0
"('alexa', 'superbowl52')",0.0
"('alexa', 'googleassist')",0.0
"('alexa', 'busty')",0.0
"('alexa', 'comic')",0.0
"('alexa', 'superbowl')",0.0
"('alexa', 'philadelphiaeagles')",0.0
"('alexa', 'structureddata')",0.0
"('alexa', 'artificialinteligence')",0.0
"('alexa', 'bett2018')",0.0
"('alexa', 'funwithalexa')",0.0
"('alexa', 'himss18')",0.0
"('alexa', 'oscars')",0.0
"('alexa', 'superbowllii')",0.0
"('alexa', 'superbowllll')",0.0
"('alexa', 'sb52')",0.0
"('alexa', 'pornstar')",0.0
"('alexa', 'mycroft')",0.0
"('alexa', 'superbowl2018')",0.0
"('alexa', 'cynai')",0.0
"('alexa', 'agtech')",0.0
"('alexa', 'throwbackthursday')",0.0
"('alexa', 'airplay2')",0.0
"('alexa', 'voicecon')",0.0
"('alexa', 'voicemarketing')",0.0
"('alexa', 'superbowlads')",0.0
"('alexa', 'superbowlcommercial')",0.0
"('alexa', 'grammys')",0.0
"('alexa', 'unity')",0.0
"('alexa', 'streamingvideo')",0.0
"('alexa', 'disabilities')",0.0
"('alexa', 'procurement')",0.0
"('alexa', 'openvoice')",0.0
"('alexa', 'jpmorgan')",0.0
"('alexa', 'superbowlad')",0.0
"('alexa', 'cardib')",0.0
"('alexa', 'rfid')",0.0
"('alexa', 'svs18')",0.0
"('alexa', 'hear')",0.0
"('alexa', 'applepay')",0.0
"('alexa', 'superbowlcommercials')",0.0
"('alexa', 'anthonyhopkins')",0.0
"('alexa', 'autocorrect')",0.0
"('alexa', 'earnings')",0.0
"('alexa', 'amazonwebservices')",0.0
"('alexa', 'tax')",0.0
"('alexa', 'optimization')",0.0
"('alexa', 'lgbt')",0.0
"('alexa', 'superbowlsunday')",0.0
"('alexa', 'superbowlads2018')",0.0
"('alexa', 'earning')",0.0
"('alexa', 'csharpcon18')",0.0
"('alexa', 'gordonramsey')",0.0
"('alexa', 'vtuner')",0.0
"('alexa', 'justask')",0.0
"('alexa', 'scientist')",0.0
"('alexa', 'featured')",0.0
"('alexa', 'zen')",0.0
"('alexa', 'share')",0.0
"('alexa', 'omnichannel')",0.0
"('alexa', 'talkradio')",0.0
"('alexa', 'uniteblue')",0.0
"('alexa', 'rpa')",0.0
"('alexa', 'adulting')",0.0
"('alexa', 'singularity')",0.0
"('alexa', 'chips')",0.0
"('alexa', 'vux')",0.0
"('alexa', 'neuralnetwork')",0.0
"('alexa', 'couchbase')",0.0
"('alexa', 'alexavault')",0.0
"('alexa', 'vault')",0.0
"('alexa', 'whisfc18')",0.0
"('alexa', 'webcomic')",0.0
"('alexa', 'webcomics')",0.0
"('alexa', 'smargrid')",0.0
"('alexa', 'opencontrol')",0.0
"('alexa', 'outlet')",0.0
"('alexa', 'scotland')",0.0
"('alexa', 'smartliving')",0.0
"('alexa', 'namaste')",0.0
"('alexa', 'dementia')",0.0
"('alexa', 'accelerator')",0.0
"('alexa', 'mwc2018')",0.0
"('alexa', 'kimludcom')",0.0
"('alexa', 'sscollective')",0.0
"('alexa', 'nia')",0.0
"('alexa', 'ice')",0.0
"('alexa', 'genesis')",0.0
"('alexa', 'googleio')",0.0
"('alexa', 'macbook')",0.0
"('alexa', 'acquisition')",0.0
"('alexa', 'a8')",0.0
"('alexa', 'summer')",0.0
"('alexa', 'ericdavis')",0.0
"('alexa', 'hopehicks')",0.0
"('alexa', 'slavery')",0.0
"('alexa', 'sxsw')",0.0
"('alexa', 'alexalaugh')",0.0
"('alexa', 'alexaislaughing')",0.0
"('alexa', 'bug')",0.0
"('alexa', 'socialcare')",0.0
"('alexa', 'fortnite')",0.0
"('alexa', 'echoconnect')",0.0
"('alexa', 'smartassistants')",0.0
"('alexa', 'northkorea')",0.0
"('alexa', 'smartest')",0.0
"('alexa', 'freeseo')",0.0
"('alexa', 'keywordranking')",0.0
"('alexa', 'rankbio')",0.0
"('alexa', 'engineoptimization')",0.0
"('alexa', 'googlerating')",0.0
"('alexa', 'currenttraffic')",0.0
"('alexa', '80smixtape')",0.0
"('alexa', 'onairnow')",0.0
"('alexa', 'cheapseo')",0.0
"('alexa', 'internetoptimizer')",0.0
"('alexa', 'buyseo')",0.0
"('alexa', 'freetraffic')",0.0
"('alexa', 'googlescore')",0.0
"('alexa', 'affordableseo')",0.0
"('alexa', 'pagespeed')",0.0
"('alexa', 'seocms')",0.0
"('alexa', 'googlepagerank')",0.0
"('alexa', 'womenshistorymonth')",0.0
"('alexa', 'googlepage')",0.0
"('alexa', 'learnseo')",0.0
"('alexa', 'mobileseo')",0.0
"('alexa', 'goodseo')",0.0
"('alexa', 'uav')",0.0
"('alexa', 'buildinglink')",0.0
"('alexa', 'googlelisting')",0.0
"('alexa', 'googlepositions')",0.0
"('alexa', 'bestseo')",0.0
"('alexa', 'insights')",0.0
"('alexa', 'trio')",0.0
"('alexa', 'ec18')",0.0
"('alexa', 'expertseo')",0.0
"('alexa', 'googlecheck')",0.0
"('alexa', 'skype')",0.0
"('alexa', 'p2p')",0.0
"('alexa', 'checkrank')",0.0
"('alexa', 'nasa')",0.0
"('alexa', 'modeling')",0.0
"('alexa', 'voicepayments')",0.0
"('alexa', 'alzheimers')",0.0
"('alexa', 'hoopla')",0.0
"('alexa', 'vulnerability')",0.0
"('alexa', 'england')",0.0
"('alexa', 'france')",0.0
"('alexa', 'prescientinfo')",0.0
"('alexa', 'alexadevdayspune')",0.0
"('alexa', 'organicseo')",0.0
"('alexa', 'keywords')",0.0
"('alexa', 'domainauthority')",0.0
"('alexa', 'warehouse')",0.0
"('alexa', 'alexadeveloper')",0.0
"('alexa', 'smartworld')",0.0
"('alexa', 'spain')",0.0
"('alexa', 'awssummit')",0.0
"('alexa', 'productive')",0.0
"('alexa', 'surface')",0.0
"('alexa', 'charity')",0.0
"('alexa', 'donate')",0.0
"('alexa', 'motiv')",0.0
"('alexa', 'patent')",0.0
"('alexa', 'doctor')",0.0
"('alexa', 'researchers')",0.0
"('alexa', 'blissful')",0.0
"('alexa', 'sandiego')",0.0
"('alexa', 'problems')",0.0
"('alexa', 'chemtrails')",0.0
"('alexa', 'chemtrail')",0.0
"('alexa', 'voice18')",0.0
"('alexa', 'moremusicmarathon')",0.0
"('alexa', 'peptalksforsidehustlers')",0.0
"('alexa', 'event')",0.0
"('alexa', 'lennar')",0.0
"('alexa', 'blueprints')",0.0
"('alexa', 'skillblueprints')",0.0
"('alexa', 'vesta')",0.0
"('alexa', 'detroitbecomehuman')",0.0
"('alexa', 'italy')",0.0
"('alexa', 'nunes')",0.0
"('alexa', 'firetvcube')",0.0
"('alexa', 'thewebconf')",0.0
"('alexa', 'cube')",0.0
"('alexa', 'soundhound')",0.0
"('alexa', 'wwdc18')",0.0
"('alexa', 'prizes')",0.0
"('alexa', 'worldcup')",0.0
"('alexa', 'whowantstobeamillionaire')",0.0
"('alexa', 'msbuild')",0.0
"('alexa', 'msbuild2018')",0.0
"('alexa', 'build2018')",0.0
"('alexa', 'microsoftbuild')",0.0
"('alexa', 'employeeexperience')",0.0
"('alexa', 'eq')",0.0
"('alexa', 'bsm')",0.0
"('alexa', 'io18')",0.0
"('alexa', 'googleduplex')",0.0
"('alexa', 'moneyinthebank')",0.0
"('alexa', 'spygate')",0.0
"('alexa', 'macos')",0.0
"('alexa', 'voycefirst')",0.0
"('alexa', 'wakeupchallenge')",0.0
"('alexa', 'rosenstein')",0.0
"('alexa', 'goingforzero')",0.0
"('alexa', 'joy')",0.0
"('alexa', 'trumpkimsummit')",0.0
"('alexa', 'mitb')",0.0
"('alexa', 'liegate')",0.0
"('alexa', 'signlanguage')",0.0
"('alexa', 'primeday')",0.0
"('alexa', 'keyword')",0.0
"('alexa', 'e3')",0.0
"('alexa', 'wwdc2018')",0.0
"('alexa', 'scotus')",0.0
"('alexa', 'remeapp')",0.0
"('alexa', 'e32018')",0.0
"('alexa', 'be3')",0.0
"('alexa', 'skyrim')",0.0
"('alexa', 'bethesda')",0.0
"('alexa', 'bethesdae3')",0.0
"('alexa', 'skyrimveryspecialedition')",0.0
"('alexa', 'mind')",0.0
"('alexa', 'mci')",0.0
"('alexa', 'klovechef')",0.0
"('alexa', 'worldcup2018')",0.0
"('alexa', 'fifaworldcup2018')",0.0
"('alexa', 'immigration')",0.0
"('alexa', 'geekwire')",0.0
"('alexa', 'reps')",0.0
"('alexa', 'accents')",0.0
"('alexa', 'voicedaily')",0.0
"('alexa', 'threelions')",0.0
"('alexa', 'comicstrip')",0.0
"('alexa', 'strzok')",0.0
"('alexa', 'itscominghome')",0.0
"('alexa', 'eng')",0.0
"('alexa', 'presidenttrump')",0.0
"('alexa', 'biggov')",0.0
"('alexa', 'amazonstrike')",0.0
"('alexa', 'estimation')",0.0
"('alexa', 'dns')",0.0
"('alexa', 'googlerank')",0.0
"('alexa', 'voicesummitai')",0.0
"('alexa', 'pm18')",0.0
